week,season,market_id,region,channel,sku_id,brand,category,base_price,price,discount_pct,display,distribution,stockout,active,size_index,quality_index,brand_equity,margin_pct,category_week_market_avg_price,relative_price,season_high,season_medium,Sensibles al precio,Promo seekers,Leales a marca,Conveniencia,utility_Sensibles al precio,utility_Promo seekers,utility_Leales a marca,utility_Conveniencia,prob_Sensibles al precio,prob_Promo seekers,prob_Leales a marca,prob_Conveniencia,predicted_share,inside_share,base_category_demand,units,revenue,gross_profit
1,Baja,MKT_2,Norte,Moderno,SKU_1,Marca_4,Cuidado personal,34.26,27.1,0.15,0,0.725,0,1,1.5,1.059,0.656,0.222,27.1,1.0,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.0991737520385707,1.2941159297776208,2.4653516512201548,1.8167930125114207,1.0,1.0,1.0,1.0,1.0,0.625,791.7674322390676,494.85464514941725,13410.560883549208,2977.144516147924
1,Baja,MKT_2,Norte,Moderno,SKU_2,Marca_3,Lácteos,105.95,101.21,0.05,0,0.75,0,1,1.5,0.786,1.151,0.195,101.21,1.0,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.0124999784540079,1.0366176602376527,2.839965313602888,1.5522983689524086,1.0,1.0,1.0,1.0,1.0,0.625,736.5006822454086,460.3129264033804,46588.27128128613,9084.712899850796
1,Baja,MKT_2,Norte,Moderno,SKU_3,Marca_4,Botanas,34.09,34.74,0.0,0,0.651,0,1,0.8,1.07,1.112,0.182,79.71,0.43582988332706063,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,2.4782692726662323,1.7983412887438674,3.5470974722497965,2.5139147642508455,0.733949327998547,0.5505308315432467,0.427427621695992,0.4784036733588415,0.5351350919919992,0.3344594324949995,788.821198259172,263.82869030978816,9165.408701362041,1668.1043836478914
1,Baja,MKT_2,Norte,Moderno,SKU_4,Marca_1,Bebidas,70.1,70.73,0.0,0,0.969,0,1,1.2,0.784,0.792,0.279,92.95,0.7609467455621302,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.671210060559362,1.098102853006841,2.9066939797231193,2.1527246125103856,0.7754323340686031,0.5539977638419028,0.6418453007059262,0.562227737005125,0.6141687398969848,0.3838554624356155,765.4215996888539,293.8112621067736,20781.2705688121,5797.974488698576
1,Baja,MKT_2,Norte,Moderno,SKU_5,Marca_3,Limpieza,68.99,54.27,0.2,0,0.854,0,1,1.5,0.98,1.36,0.364,40.14666666666667,1.3517934241115908,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,0.7632718251991034,1.2267580951378894,3.210936191704613,2.108141108279048,0.24670191601136068,0.3012738645508908,0.44011267929966397,0.318828091606663,0.3272799322741061,0.20454995767131634,789.175846556802,161.42588600841907,8760.582833676903,3188.8521514583927
1,Baja,MKT_2,Norte,Moderno,SKU_6,Marca_1,Botanas,114.63,119.97,0.0,0,0.894,0,1,1.5,1.038,0.885,0.184,79.71,1.5050809183289424,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,0.29279951222397405,0.599924838256003,2.5402084563121825,1.465122996570374,0.0825141860240166,0.16607948690750415,0.15616231578662151,0.1676138988572529,0.1497890155663374,0.09361813472896087,788.821198259172,73.84796921568751,8859.540866806032,1630.1555194923098
1,Baja,MKT_2,Norte,Moderno,SKU_7,Marca_2,Limpieza,40.31,36.12,0.05,0,0.839,0,1,1.5,0.773,0.995,0.189,40.14666666666667,0.8997010959814015,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.2188122836876134,0.9828397960368382,2.5737014078305345,2.189720085301879,0.3890552049382232,0.2360636332254059,0.23271068798474104,0.3459281300161605,0.2926710367153408,0.182919397947088,789.175846556802,144.3555707265537,5214.123214643119,985.4692875675496
1,Baja,MKT_2,Norte,Moderno,SKU_8,Marca_1,Limpieza,34.13,30.05,0.1,0,0.855,0,1,1.5,0.887,1.02,0.328,40.14666666666667,0.7485054799070077,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.1529119303927118,1.6557362464451624,2.9144055945326315,2.158347012367086,0.36424287905041614,0.4626625022237032,0.327176632715595,0.33524377837717656,0.38004903101055304,0.23753064438159566,789.175846556802,187.45344736302843,5632.976093259004,1847.6161585889536
1,Baja,MKT_2,Norte,Moderno,SKU_9,Marca_5,Botanas,96.39,84.42,0.1,0,1.0,0,1,1.0,0.937,1.427,0.376,79.71,1.0590891983439972,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.09224276325343,1.1342812448122244,3.520983006137629,2.212707156091432,0.18353648597743646,0.28338968154924926,0.4164100625173865,0.35398242778390554,0.3150758924416635,0.19692243277603969,788.821198259172,155.33658938650686,13113.514876008909,4930.68159337935
1,Baja,MKT_2,Norte,Moderno,SKU_10,Marca_4,Bebidas,115.92,115.17,0.0,0,0.949,0,1,0.8,0.933,0.771,0.404,92.95,1.2390532544378698,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,0.4319664053706771,0.8812661684690485,2.3233116836988184,1.9025164463673905,0.22456766593139685,0.44600223615809725,0.35815469929407384,0.4377722629948751,0.38583126010301505,0.24114453756438442,765.4215996888539,184.57723769876006,21257.760465766198,8588.135228169544
1,Baja,MKT_3,Norte,E-commerce,SKU_1,Marca_4,Cuidado personal,34.26,28.75,0.0,1,0.903,0,1,1.5,1.059,0.656,0.222,28.75,1.0,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,1.487910930840863,1.7847794990780526,2.3800098718892655,2.166640717309677,1.0,1.0,1.0,1.0,1.0000000000000002,0.6250000000000001,742.1957397966328,463.8723373728956,13336.329699470747,2960.6651932825057
1,Baja,MKT_3,Norte,E-commerce,SKU_2,Marca_3,Lácteos,105.95,83.67,0.1,0,0.881,0,1,1.5,0.786,1.151,0.195,83.67,1.0,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,1.167955579742944,1.2550498283897107,3.2750066375896827,2.2679401419364797,1.0,1.0,1.0,1.0,1.0000000000000002,0.6250000000000001,833.5888991539357,520.99306197121,43591.489495131136,8500.340451550572
1,Baja,MKT_3,Norte,E-commerce,SKU_3,Marca_4,Botanas,34.09,32.22,0.0,0,0.861,0,1,0.8,1.07,1.112,0.182,68.04333333333334,0.47352177533924455,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,2.3984738130378305,1.8812273427968789,3.6210068600351866,2.6073437580377177,0.6948276816109503,0.40908740775267344,0.43171260486491075,0.4281752520082142,0.5725808365896964,0.35786302286856025,792.3280600954234,283.5449146893305,9135.817151290228,1662.7187215348215
1,Baja,MKT_3,Norte,E-commerce,SKU_4,Marca_1,Bebidas,70.1,52.54,0.2,1,0.96,0,1,1.2,0.784,0.792,0.279,77.665,0.6764952037597373,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,2.160002265024567,2.5505628728189405,2.7974551791182827,2.770773498819739,0.8235914347780742,0.8184287471396959,0.5905543400685198,0.7142729498148275,0.7619418643857201,0.47621366524107506,777.254562482853,370.1392440253076,19447.115881089663,5425.7453308240165
1,Baja,MKT_3,Norte,E-commerce,SKU_5,Marca_3,Limpieza,68.99,64.52,0.0,0,0.871,0,1,1.5,0.98,1.36,0.364,42.26,1.526739233317558,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,0.1941343133664419,0.8020947100032602,3.0308354312488164,2.0067274236199926,0.10372525302927275,0.11950806105548471,0.3652506978503782,0.25478006746675375,0.17748374878594686,0.11092734299121679,674.1482058476066,74.78146925697088,4824.9003964597605,1756.2637443113529
1,Baja,MKT_3,Norte,E-commerce,SKU_6,Marca_1,Botanas,114.63,97.22,0.15,1,0.945,0,1,1.5,1.038,0.885,0.184,68.04333333333334,1.4287953754960074,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,0.7242626878523093,1.6893547547663144,2.588248649791804,2.310372996931908,0.13024961822158435,0.33766566733874154,0.15369988311915686,0.31816235982584323,0.18359032497229255,0.11474395310768284,792.3280600954234,90.91485377349058,8838.742083858753,1626.3285434300105
1,Baja,MKT_3,Norte,E-commerce,SKU_7,Marca_2,Limpieza,40.31,30.51,0.15,1,0.761,0,1,1.5,0.773,0.995,0.189,42.26,0.7219592995740653,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,1.7585894103899453,2.172506312892263,3.001299592951129,2.3076255914373496,0.49581392377792083,0.47049975039572167,0.3546204714011692,0.34422615211353336,0.4457191099300007,0.27857444370625045,674.1482058476066,187.80046141956385,5729.792077910894,1082.9307027251589
1,Baja,MKT_3,Norte,E-commerce,SKU_8,Marca_1,Limpieza,34.13,31.75,0.0,1,0.727,0,1,1.5,0.887,1.02,0.328,42.26,0.7513014671083768,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,1.5450046497067547,2.0348489915723715,2.765501077176713,2.460272648145429,0.4004608231928064,0.40999218854879366,0.2801288307484526,0.40099378041971284,0.3767971412840526,0.2354982133025329,674.1482058476066,158.76069797821953,5040.6521608084695,1653.333908745178
1,Baja,MKT_3,Norte,E-commerce,SKU_9,Marca_5,Botanas,96.39,74.69,0.1,0,0.902,0,1,1.0,0.937,1.427,0.376,68.04333333333334,1.097682849164748,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,1.0191541013540772,1.4016634992423447,3.580530838683756,2.083815381381484,0.17492270016746528,0.25324692490858514,0.4145875120159323,0.2536623881659425,0.24382883843801112,0.15239302402375696,792.3280600954234,120.7452690968186,9018.464148841382,3390.9425199643597
1,Baja,MKT_3,Norte,E-commerce,SKU_10,Marca_4,Bebidas,115.92,102.79,0.05,0,0.892,0,1,0.8,0.933,0.771,0.404,77.665,1.3235047962402626,0,0,0.5480191322531657,0.1288036725508492,0.2073686081941069,0.11580858700187835,0.6191303877339831,1.0448246871815536,2.4311977197979044,1.8545453120146769,0.1764085652219259,0.181571252860304,0.4094456599314802,0.2857270501851724,0.2380581356142801,0.14878633475892505,777.254562482853,115.64485752647559,11887.134905146426,4802.402501679157
1,Baja,MKT_4,Norte,Moderno,SKU_1,Marca_4,Cuidado personal,34.26,26.73,0.15,0,0.99,0,1,1.5,1.059,0.656,0.222,26.73,1.0,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,1.1041465453858204,1.2556180538251205,2.690748115805473,2.1484346255852875,1.0,1.0,1.0,1.0,1.0,0.625,837.9725107720252,523.7328192325158,13999.378258085148,3107.861973294903
1,Baja,MKT_4,Norte,Moderno,SKU_2,Marca_3,Lácteos,105.95,87.25,0.15,0,1.0,0,1,1.5,0.786,1.151,0.195,87.25,1.0,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,1.2251167126386067,1.4583824659197147,3.049114763780445,2.4928942719260965,1.0,1.0,1.0,1.0,1.0,0.625,826.9995728346518,516.8747330216573,45097.320456139605,8793.977488947223
1,Baja,MKT_4,Norte,Moderno,SKU_3,Marca_4,Botanas,34.09,32.75,0.0,1,0.682,1,0,0.8,1.07,1.112,0.182,77.06333333333333,0.4249751286820364,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,-5.212166501303601,-5.263651305315418,-4.312910096527366,-5.155341812909125,0.0017146358506617393,0.001198834149309238,0.00032694246694045504,0.00038439744243579517,0.0009321463484387106,0.0005825914677741941,734.5308669215738,0.4279314158852909,14.014753870243275,2.5506852043842763
1,Baja,MKT_4,Norte,Moderno,SKU_4,Marca_1,Bebidas,70.1,56.44,0.1,1,0.921,0,1,1.2,0.784,0.792,0.279,80.16,0.7040918163672655,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,1.8751862898663045,2.0987550625738653,2.648543166080466,2.4638557461319266,0.7927902519426906,0.73028798342647,0.6042298934844785,0.6648068234297086,0.7054125902712423,0.44088286891952644,738.3965565373262,325.5463922464757,18373.838378391087,5126.300907571113
1,Baja,MKT_4,Norte,Moderno,SKU_5,Marca_3,Limpieza,68.99,52.26,0.2,0,0.765,0,1,1.5,0.98,1.36,0.364,42.99666666666667,1.2154430576013644,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,0.833286352124952,1.4991813475689846,3.3118479658627837,1.8146972680871574,0.2141848377192706,0.4041388192201654,0.44719397659730825,0.2637746632465417,0.29740574402457043,0.1858785900153565,799.7063404271119,148.64828698493224,7768.359477832559,2827.6828499310514
1,Baja,MKT_4,Norte,Moderno,SKU_6,Marca_1,Botanas,114.63,104.21,0.05,0,0.97,0,1,1.5,1.038,0.885,0.184,77.06333333333333,1.3522643712963363,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,0.4186609289993738,0.6367856981017237,2.5512437565102513,2.0938182479353906,0.478199570277893,0.43781066521239126,0.31299361388071306,0.5408174577464145,0.46319773362065536,0.2894985835129096,734.5308669215738,212.6456455203051,22159.80271967099,4077.4037004194624
1,Baja,MKT_4,Norte,Moderno,SKU_7,Marca_2,Limpieza,40.31,41.27,0.0,0,0.745,0,1,1.5,0.773,0.995,0.189,42.99666666666667,0.9598418482052873,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,1.2035914228635833,1.0762319267082798,2.5216284072896697,1.6064992644260463,0.310177415123021,0.2647560960789779,0.2029121027774096,0.2141972215619678,0.2514257971954198,0.15714112324713736,799.7063404271119,125.66675260257396,5186.266879908228,980.204440302655
1,Baja,MKT_4,Norte,Moderno,SKU_8,Marca_1,Limpieza,34.13,35.46,0.0,0,0.905,0,1,1.5,0.887,1.02,0.328,42.99666666666667,0.8247150941933483,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,1.6311035113550636,1.2998587181275076,3.066485537876425,2.497323524681478,0.4756377471577084,0.3311050847008567,0.34989392062528213,0.5220281151914905,0.4511684587800099,0.2819802867375062,799.7063404271119,225.50142317943875,7996.280465942898,2622.7799928292707
1,Baja,MKT_4,Norte,Moderno,SKU_9,Marca_5,Botanas,96.39,94.23,0.0,0,0.787,0,1,1.0,0.937,1.427,0.376,77.06333333333333,1.2227605000216273,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,0.5026265587805158,0.88470312485677,3.3369285493183627,1.9293467840712046,0.5200857938714452,0.5609905006382995,0.6866794436523465,0.4587981448111496,0.535870120030906,0.33491882501931625,734.5308669215738,246.00821488979324,23181.35408906522,8716.189137488522
1,Baja,MKT_4,Norte,Moderno,SKU_10,Marca_4,Bebidas,115.92,103.88,0.05,0,0.843,0,1,0.8,0.933,0.771,0.404,80.16,1.2959081836327346,0,0,0.3522614572531074,0.11086125044663682,0.1937566905296744,0.3431206017705814,0.5333591585466627,1.102670892867705,2.2254219257848455,1.7790662508667805,0.20720974805730946,0.26971201657353,0.39577010651552147,0.33519317657029135,0.2945874097287579,0.1841171310804737,738.3965565373262,135.9514555893533,14122.63720662202,5705.545431475296
2,Baja,MKT_1,Centro,Moderno,SKU_1,Marca_4,Cuidado personal,34.26,30.51,0.15,0,0.704,0,1,1.5,1.059,0.656,0.222,30.51,1.0,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,1.2019398951218736,1.12681171470098,2.3643573870192602,1.7053573386289866,1.0,1.0,1.0,1.0,1.0,0.625,705.4530108241223,440.90813176507646,13452.107100152483,2986.367776233851
2,Baja,MKT_1,Centro,Moderno,SKU_2,Marca_3,Lácteos,105.95,105.22,0.0,0,0.819,0,1,1.5,0.786,1.151,0.195,105.22,1.0,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,1.0813494250564495,0.9396981610907088,2.691942448209966,1.864732761994877,1.0,1.0,1.0,1.0,1.0,0.625,788.8194564944373,493.01216030902333,51874.739507715436,10115.57420400451
2,Baja,MKT_1,Centro,Moderno,SKU_3,Marca_4,Botanas,34.09,32.39,0.0,0,0.957,0,1,0.8,1.07,1.112,0.182,77.11,0.42004928024899496,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,2.5274288163675456,2.175898437781604,3.8391952600301105,2.91539672387402,0.7910725656363445,0.6789620602676149,0.5530146648299478,0.5766732675016728,0.6595766389208948,0.41223539932555925,756.6528742607958,311.91909977173134,10103.059641606378,1838.7568547723608
2,Baja,MKT_1,Centro,Moderno,SKU_4,Marca_1,Bebidas,70.1,55.35,0.2,0,0.821,0,1,1.2,0.784,0.792,0.279,85.245,0.6493049445715291,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,2.12218922778975,1.872093931828076,2.578460265204804,2.1767044614260858,0.8527977891953883,0.7810453642711785,0.5602320110887516,0.5299764227838636,0.7167059598305849,0.4479412248941156,732.870115431871,328.2827371948442,18170.449503734624,5069.555411541961
2,Baja,MKT_1,Centro,Moderno,SKU_5,Marca_3,Limpieza,68.99,55.43,0.1,0,0.729,0,1,1.5,0.98,1.36,0.364,43.35666666666666,1.2784654416852466,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,0.4915018266032377,1.1691222561147747,2.9890577647687846,1.9090100413215547,0.14668293883301453,0.17538131474653856,0.3197309070531334,0.23573694587592908,0.21583972667359774,0.13489982917099858,734.7626140385038,99.11935111503053,5494.185632306142,1999.8835701594355
2,Baja,MKT_1,Centro,Moderno,SKU_6,Marca_1,Botanas,114.63,107.66,0.0,0,0.846,0,1,1.5,1.038,0.885,0.184,77.11,1.3961872649461808,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,0.3022457797649122,0.6361362402056366,2.407851235384227,1.6731947406156147,0.08547352390584911,0.14559125214371335,0.13216359287553023,0.16651307952393843,0.1298629179452214,0.08116432371576338,756.6528742607958,61.41321882696603,6611.747138911162,1216.561473559654
2,Baja,MKT_1,Centro,Moderno,SKU_7,Marca_2,Limpieza,40.31,38.56,0.0,1,0.705,0,1,1.5,0.773,0.995,0.189,43.35666666666666,0.8893672637810411,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,1.263543654366453,1.777935402950058,2.894873449564925,2.1819803895901924,0.3174483749222372,0.3223944164301681,0.290991894072689,0.3097256468627821,0.31123541084853046,0.19452213178033154,734.7626140385038,142.9275900352587,5511.287871759576,1041.63340776256
2,Baja,MKT_1,Centro,Moderno,SKU_8,Marca_1,Limpieza,34.13,36.08,0.0,1,0.887,0,1,1.5,0.887,1.02,0.328,43.35666666666666,0.8321672945337126,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,1.7871175906313268,2.221206481804926,3.1858697215528426,2.5655737085197114,0.5358686862447484,0.5022242688232933,0.3892771988741776,0.4545374072612888,0.47292486247787185,0.2955780390486699,734.7626140385038,217.17969262377565,7835.843309865825,2570.1566056359907
2,Baja,MKT_1,Centro,Moderno,SKU_9,Marca_5,Botanas,96.39,91.28,0.0,0,0.869,0,1,1.0,0.937,1.427,0.376,77.11,1.1837634548048244,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,0.6699070054371803,0.8226684100121543,3.2758173213470703,2.106471614771798,0.12345391045780636,0.17544668758867177,0.3148217422945219,0.25681365297438885,0.21056044313388386,0.1316002769586774,756.6528742607958,99.57572781430004,9089.272434889308,3417.56643551838
2,Baja,MKT_1,Centro,Moderno,SKU_10,Marca_4,Bebidas,115.92,115.14,0.0,0,0.93,0,1,0.8,0.933,0.771,0.404,85.245,1.350695055428471,0,0,0.21286816341940543,0.4338185000599473,0.30053271372093787,0.05278062279970949,0.36547399202349906,0.6003252643896881,2.336356551673697,2.0566547989184545,0.14720221080461182,0.21895463572882146,0.4397679889112484,0.47002357721613647,0.2832940401694152,0.17705877510588447,732.870115431871,129.76108495007523,14940.691321151662,6036.039293745272
2,Baja,MKT_2,Norte,Moderno,SKU_1,Marca_4,Cuidado personal,34.26,32.23,0.05,0,0.828,0,1,1.5,1.059,0.656,0.222,32.23,1.0,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.1064505552398622,1.1613381107138168,2.0896412326006657,1.9454813768663213,1.0,1.0,1.0,1.0,1.0,0.625,737.4582627264543,460.911414204034,14855.174879796014,3297.848823314715
2,Baja,MKT_2,Norte,Moderno,SKU_2,Marca_3,Lácteos,105.95,88.8,0.15,0,1.0,0,1,1.5,0.786,1.151,0.195,88.8,1.0,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.2843374870666724,1.3003208769868244,2.8924020014805674,2.400363324443323,1.0,1.0,1.0,1.0,1.0,0.625,838.4921760312366,524.0576100195228,46536.31576973363,9074.581575098058
2,Baja,MKT_2,Norte,Moderno,SKU_3,Marca_4,Botanas,34.09,29.15,0.15,1,0.894,0,1,0.8,1.07,1.112,0.182,79.04333333333334,0.36878505461139455,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,2.7826254091816027,2.835454734779479,3.655075178528416,2.703163889267447,0.8071485040115145,0.7360873733699073,0.5222322946197255,0.5066906553423178,0.637158072437179,0.3982237952732369,731.9013559490378,291.46053573165415,8496.074616577718,1546.2855802171446
2,Baja,MKT_2,Norte,Moderno,SKU_4,Marca_1,Bebidas,70.1,60.53,0.1,0,0.883,0,1,1.2,0.784,0.792,0.279,82.505,0.7336525059087329,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,1.7814378678882636,1.548836422111385,2.8106077665929106,2.2348184813357825,0.7573956829708148,0.65609939818752,0.6867410821721031,0.6336227634927268,0.6741808882433906,0.42136305515211914,676.091399137554,284.8799375026706,17243.782617036653,4811.015350153227
2,Baja,MKT_2,Norte,Moderno,SKU_5,Marca_3,Limpieza,68.99,65.08,0.05,1,0.746,0,1,1.5,0.98,1.36,0.364,44.43333333333334,1.4646661665416352,0,0,0.17393485964784197,0.32600030289394877,0.22030647703921333,0.27975836041899593,0.6870987626315205,1.6308180373725838,3.1794962493687744,1.980538639174961,0.1816022458663632,0.3947474934813654,0.3545538489402646,0.2820288967321461,0.31728521470933757,0.19830325919333597,704.7133529286526,139.74695468281544,9094.731810757628,3310.4823791157764
